demam,kulit kekuningan,muntah,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.4583
buang air besar lebih dari 2 kali sehari,demam,feses encer,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.43929
dehidrasi,feses encer,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.41271
demam tinggi,mual,muntah,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.42515
demam,kehilangan nafsu makan,kelelahan,muntah;hepatitis A,infeksi saluran napas akut;hepatitis A;0.43122
bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,mata berair;campak,rintis alergi;rintis alergi;0.44468
kehilangan nafsu makan,muntah,nyeri otot,pusing;anemia,demam tifoid;hepatitis A;0.28902
mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,perih di ulu hati;maag,penyakit jantung koroner;maag;0.43824
dehidrasi,feses encer,mual,muntah;migrain,diare akut;diare akut;0.36921
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kehilangan nafsu makan,mata berair;campak,rintis alergi;campak;0.30427
lemas,mual,muntah,nyeri untuk melirik,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.40019
mual,muntah,nyeri otot,pusing,sembelit;penyakit jantung koroner,demam tifoid;demam tifoid;0.35755
diare,mual,muntah,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;migrain,demam tifoid;migrain;0.55787
demam tinggi,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
bintik-bintik pada amandel,demam,napas bau,sakit kepala;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.4158
kehilangan nafsu makan,kelelahan,kulit pucat,lemas;anemia,campak;anemia;0.55907
mual,muntah,nyeri kepala,pusing,sembelit;penyakit jantung koroner,demam tifoid;demam tifoid;0.37837
demam,mual,muntah,nyeri kepala;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kembung,kram perut,sakit perut;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.48633
diare,kehilangan nafsu makan,nyeri otot,pusing;anemia,demam tifoid;demam tifoid;0.26161
kram perut,mual,muntah,sakit kepala;penyakit jantung koroner,diare akut;maag;0.31124
feses encer,kehilangan nafsu makan,mual,muntah;migrain,diare akut;diare akut;0.3321
demam,kulit kekuningan,nyeri kepala,pusing;varisela / cacar air,hepatitis A;hepatitis A;0.4112
mata berair,mata gatal,mata merah,riwayat kontak positif konjungtivitis;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.56193
demam tinggi di malam hari,mual,muntah,nyeri otot;migrain,demam tifoid;demam tifoid;0.32186
kehilangan nafsu makan,mual,muntah,nyeri kepala,sembelit;demam tifoid,diare akut;demam tifoid;0.41109
demam,feses encer,kram perut,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.41593
batuk,demam,hidung tersumbat,sakit tenggorokan,tubuh terasa sakit;faringitis,infeksi saluran napas akut;faringitis;0.54389
mual,muntah,nyeri dada kiri luas dan tiba-tiba,sesak napas;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.47749
kehilangan nafsu makan,mual,muntah,pusing;migrain,demam tifoid;hepatitis A;0.37434
kehilangan nafsu makan,mata berair,mata merah,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;keratitis akut;0.38752
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,mata merah;anemia,campak;campak;0.3321
demam,kulit kekuningan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.48186
bersin-bersin,mata berair,mata merah,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap cahaya;migrain,demam tifoid;migrain;0.52839
batuk,demam,sakit kepala,sakit saat menelan;diare akut,tonsilitis/amandel;faringitis;0.40136
kembung,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah;maag,migrain;maag;0.4192
batuk,demam,napas bau,sakit kepala;diare akut,tonsilitis/amandel;faringitis;0.40136
mual,muntah,perih di ulu hati,rasa asam di mulut;maag,hepatitis A;maag;0.41106
kehilangan nafsu makan,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.35371
bercak merah dan tidak gatal pada kulit,lemas,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.40019
lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;migrain,demam tifoid;demam tifoid;0.32186
demam,kehilangan nafsu makan,kelelahan,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.43122
mual,muntah,nyeri kepala,nyeri otot,pusing;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.31132
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.35371
batuk,demam,hidung tersumbat,nyeri wajah;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.47228
kembung,mual,muntah,perih di ulu hati,sakit kepala;maag,demam berdarah dengue;maag;0.47934
mual,muntah,riwayat kolesterol tinggi / kencing manis,sesak napas;migrain,penyakit jantung koroner;penyakit jantung koroner;0.47749
demam tinggi,mual,muntah,nyeri otot;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
demam tinggi di malam hari,mual,muntah,nyeri kepala,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
demam,feses encer,muntah,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.36921
dehidrasi,demam,kram perut,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.37943
bercak merah dan tidak gatal pada kulit,lemas,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.40108
kelelahan,nyeri dada kiri luas dan tiba-tiba,pusing,riwayat kolesterol tinggi / kencing manis,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.59625
kehilangan nafsu makan,mual,muntah,pusing;maag,demam tifoid;hepatitis A;0.37434
kembung,mual,muntah,perih di ulu hati,sakit kepala;maag,diare akut;maag;0.47934
bintik-bintik pada amandel,demam,pembengkakan kelenjar getah bening di leher,sakit kepala;diare akut,tonsilitis/amandel;tonsilitis/amandel;0.40457
batuk,bersin-bersin,hidung tersumbat,kelelahan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.40481
detak jantung tak teratur,kehilangan nafsu makan,kelelahan,lemas,sesak napas;anemia,hipertensi;anemia;0.52939
batuk,demam,kesulitan menelan,sakit tenggorokan;rinosinusitis,faringitis;faringitis;0.61991
batuk,bintik-bintik pada amandel,demam,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
demam tinggi,mual,muntah,nyeri otot,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.4224
bercak merah dan tidak gatal pada kulit,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.44155
mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam berdarah dengue;maag;0.48788
bersin-bersin,hidung tersumbat,mata berair,mata gatal;campak,rintis alergi;rintis alergi;0.40502
dehidrasi,mual,muntah,sakit kepala;migrain,diare akut;maag;0.31124
batuk,bersin-bersin,demam,kelelahan,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,demam tinggi,kehilangan nafsu makan,kelelahan;campak,hepatitis A;campak;0.3321
mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam tifoid;maag;0.40108
demam tinggi di malam hari,mual,muntah,nyeri otot,sembelit;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;migrain,penyakit jantung koroner;migrain;0.55787
kehilangan nafsu makan,mual,muntah,pusing,sembelit;demam tifoid,diare akut;hepatitis A;0.37434
bercak merah dan tidak gatal pada kulit,demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.46224
kehilangan nafsu makan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
demam,kehilangan nafsu makan,muntah,sakit kepala;diare akut,tonsilitis/amandel;hepatitis A;0.38176
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,mata merah;campak,hepatitis A;campak;0.3321
buang air besar lebih dari 2 kali sehari,mual,muntah,sakit kepala;migrain,diare akut;diare akut;0.3321
diare,mual,pusing,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
kehilangan nafsu makan,kelelahan,mata merah,sensitif terhadap cahaya;anemia,campak;campak;0.3321
batuk,bintik-bintik pada amandel,demam,napas bau;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.43667
demam,kelelahan,sakit tenggorokan,tubuh terasa sakit;hepatitis A,infeksi saluran napas akut;faringitis;0.4195
mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,migrain;maag;0.42872
bersendawa,mual,muntah,perih di ulu hati;maag,migrain;maag;0.43824
diare,kehilangan nafsu makan,pusing,sembelit;anemia,demam tifoid;irritable bowel syndrome;0.40289
diare,muntah,nyeri kepala,sembelit;demam tifoid,irritable bowel syndrome;demam tifoid;0.4054
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,demam tinggi,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.40631
bersin-bersin,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
demam,kulit gatal,lemas,nyeri kepala;varisela / cacar air,hepatitis A;varisela / cacar air;0.52545
demam,kulit kekuningan,mual,muntah;maag,hepatitis A;hepatitis A;0.48186
demam tinggi di malam hari,diare,kehilangan nafsu makan,sembelit;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
batuk,demam,hidung tersumbat,paru-paru terhambat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
demam tinggi di malam hari,diare,mual,muntah;maag,demam tifoid;demam tifoid;0.37837
kehilangan nafsu makan,mual,muntah,sembelit;migrain,demam tifoid;demam tifoid;0.32186
dehidrasi,demam,kehilangan nafsu makan,kram perut;konstipasi/sembelit,diare akut;diare akut;0.37943
demam tinggi di malam hari,kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah;demam tifoid,diare akut;demam tifoid;0.41109
batuk,bintik-bintik pada amandel,demam,sakit kepala,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
diare,mual,muntah,nyeri kepala;migrain,demam tifoid;demam tifoid;0.37837
kembung,kram perut,mengeden saat buang air besar,sakit perut,tinja keras;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.53412
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;demam berdarah dengue,migrain;migrain;0.55787
kelopak mata sering menempel pada pagi hari,mata berair,mata gatal,riwayat kontak positif konjungtivitis;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.49783
kehilangan nafsu makan,mual,muntah,nyeri otot,pusing;penyakit jantung koroner,demam tifoid;hepatitis A;0.37434
buang air besar lebih dari 2 kali sehari,feses encer,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.44726
mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
batuk,bersin-bersin,demam,hidung tersumbat,sakit tenggorokan;rinosinusitis,infeksi saluran napas akut;faringitis;0.54389
kehilangan nafsu makan,kembung,kram perut,sakit perut;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.3475
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kelelahan,mata berair;campak,infeksi saluran napas akut;campak;0.30427
mual,muntah,sensitif terhadap cahaya,sensitif terhadap suara;migrain,hepatitis A;migrain;0.44106
jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kembung,kram perut;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.41116
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,mual,muntah;demam tifoid,diare akut;diare akut;0.42423
bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
batuk,bintik-bintik pada amandel,demam,napas bau,sakit tenggorokan;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah;maag,demam tifoid;demam tifoid;0.32186
kelelahan,mual,muntah,pusing;maag,penyakit jantung koroner;penyakit jantung koroner;0.31699
kehilangan nafsu makan,kelelahan,mual,muntah,pusing;anemia,hepatitis A;hepatitis A;0.42439
kehilangan nafsu makan,mual,muntah,pusing;maag,hepatitis A;hepatitis A;0.37434
kembung,mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam berdarah dengue;maag;0.47052
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,demam tinggi,mata berair;campak,rintis alergi;campak;0.38158
diare,kehilangan nafsu makan,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
bersin-bersin,hidung tersumbat,kelelahan,sakit tenggorokan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
kulit kekuningan,mual,muntah,pusing;maag,hepatitis A;hepatitis A;0.40413
demam tinggi,demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.48215
mual,muntah,pusing,sembelit;maag,demam tifoid;demam tifoid;0.32186
kehilangan nafsu makan,kulit pucat,lemas,pusing;anemia,demam tifoid;anemia;0.48348
bersendawa,mual,muntah,perih di ulu hati;maag,penyakit jantung koroner;maag;0.43824
diare,mual,muntah,pusing;maag,demam tifoid;demam tifoid;0.32186
bercak merah dan tidak gatal pada kulit,demam turun pada hari keempat tanpa obat,mual,muntah;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.42515
diare,mual,muntah,nyeri otot,sembelit;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
kehilangan nafsu makan,kelelahan,kulit kekuningan,mual;campak,hepatitis A;hepatitis A;0.45595
bersin-bersin,hidung berair,hidung gatal,mata berair;campak,rintis alergi;rintis alergi;0.40502
batuk,demam,kelelahan,sakit tenggorokan,tubuh terasa sakit;faringitis,infeksi saluran napas akut;faringitis;0.54389
bersin-bersin,hidung berair,hidung gatal,hidung tersumbat,mata gatal;rintis alergi,infeksi saluran napas akut;rintis alergi;0.40502
kulit kekuningan,mual,muntah,pusing;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
mata berair,penglihatan berkurang,riwayat kelilipan / trauma pada mata (ketusuk),sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.53804
demam,kram perut,mual,sakit kepala;diare akut,tonsilitis/amandel;diare akut;0.34292
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.38158
bisul berisi air,demam,kulit gatal,nyeri kepala;varisela / cacar air,hepatitis A;varisela / cacar air;0.66104
dehidrasi,demam,feses encer,kehilangan nafsu makan,mual,muntah;hepatitis A,diare akut;diare akut;0.48359
diare,kehilangan nafsu makan,mual,muntah;maag,demam tifoid;demam tifoid;0.32186
batuk,bersin-bersin,hidung berair,hidung tersumbat,kelelahan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
mual,muntah,nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis;maag,penyakit jantung koroner;penyakit jantung koroner;0.50652
diare,mual,muntah,sembelit;maag,demam tifoid;irritable bowel syndrome;0.40289
bersendawa,kembung,mual,muntah;maag,demam tifoid;maag;0.4192
demam,gangguan pendengaran,nyeri bagian telinga,rasa penuh di bagian dalam telinga,tidak bisa tidur / insomnia;otitis media efusi,otitis media supuratif kronik;otitis media efusi;0.55555
batuk,bintik-bintik pada amandel,demam,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
demam,kehilangan nafsu makan,mual,muntah,nyeri kepala,pusing;hepatitis A,diare akut;hepatitis A;0.49947
lemas,mudah haus,penglihatan kabur,penurunan berat badan;diabetes melitus,hipertensi;diabetes melitus;0.46296
bercak merah dan tidak gatal pada kulit,demam tinggi,mual,muntah;demam berdarah dengue,migrain;demam berdarah dengue;0.42515
bersendawa,kembung,mual,muntah;maag,migrain;maag;0.4192
batuk,demam,keluar lendir dari hidung,tidak bisa atau kurang bisa mencium bau;rinosinusitis,faringitis;rinosinusitis;0.4283
batuk,demam,pembengkakan kelenjar getah bening di leher,sakit saat menelan;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.41479
demam,kelelahan,nyeri kepala,pusing;hepatitis A,infeksi saluran napas akut;hepatitis A;0.32288
mual,muntah,nyeri dada kiri luas dan tiba-tiba,sesak napas;migrain,penyakit jantung koroner;penyakit jantung koroner;0.47749
diare,mual,muntah,nyeri otot,pusing;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
kram perut,mual,muntah,sakit kepala;migrain,diare akut;maag;0.31124
bersin-bersin,hidung gatal,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
bersin-bersin,hidung gatal,hidung tersumbat,mata berair;campak,rintis alergi;rintis alergi;0.40502
