kehilangan nafsu makan,pusing;detak jantung tak teratur,kehilangan nafsu makan,pusing,sesak napas;anemia,demam tifoid;anemia;0.3109
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,mata bengkak,mata berair;rintis alergi,infeksi saluran napas akut;rintis alergi;0.38519
muntah,mual;kulit kekuningan,mual,muntah,nyeri kepala;maag,hepatitis A;hepatitis A;0.40413
muntah,mual;demam,mual,muntah,nyeri kepala;maag,hepatitis A;hepatitis A;0.40413
kehilangan nafsu makan,pusing;kehilangan nafsu makan,mual,nyeri kepala,pusing;anemia,demam tifoid;hepatitis A;0.31994
kehilangan nafsu makan,pusing;kehilangan nafsu makan,mual,muntah,pusing;anemia,demam tifoid;hepatitis A;0.37434
muntah,mual;mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,penyakit jantung koroner;maag;0.40108
muntah,mual;buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,mual,muntah;penyakit jantung koroner,diare akut;diare akut;0.3321
muntah,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,mual,muntah,sakit kepala;demam tifoid,diare akut;hepatitis A;0.45595
batuk,demam;batuk,demam,hidung tersumbat,keluar lendir dari hidung;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.47228
muntah,kehilangan nafsu makan,mual;dehidrasi,demam,kehilangan nafsu makan,mual,muntah;demam tifoid,diare akut;hepatitis A;0.45595
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;demam berdarah dengue,migrain;migrain;0.47599
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau;rinosinusitis,infeksi saluran napas akut;rinosinusitis;0.50716
mata berair,mata merah;demam tinggi,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.40631
muntah,mual;mual,muntah,sensitif terhadap cahaya,sensitif terhadap suara;migrain,hepatitis A;migrain;0.44106
kelelahan,demam;demam,kelelahan,kulit kekuningan,muntah;hepatitis A,infeksi saluran napas akut;hepatitis A;0.4583
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap suara;maag,migrain;migrain;0.52839
kelelahan,kehilangan nafsu makan;bersin-bersin,demam tinggi,kehilangan nafsu makan,kelelahan;campak,hepatitis A;campak;0.38158
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik;demam berdarah dengue,migrain;demam berdarah dengue;0.42515
muntah,mual;demam tinggi,lemas,mual,muntah;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
batuk,sakit tenggorokan,demam;batuk,demam,kesulitan menelan,sakit tenggorokan,suara serak;faringitis,infeksi saluran napas akut;faringitis;0.67421
mata berair,mata merah;bersin-bersin,demam tinggi,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.45029
muntah,mual;demam,kehilangan nafsu makan,mual,muntah;migrain,diare akut;hepatitis A;0.45595
mata berair,sensitif terhadap cahaya;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
lemas,penglihatan kabur;lemas,penglihatan kabur,riwayat konsumsi obat antihipertensi,sesak napas;diabetes melitus,hipertensi;hipertensi;0.52699
muntah,mual;bersendawa,mual,muntah,rasa asam di mulut;maag,hepatitis A;maag;0.38111
muntah,sakit kepala,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung tersumbat,mata bengkak;rintis alergi,infeksi saluran napas akut;rintis alergi;0.47834
muntah,demam,kehilangan nafsu makan,mual;demam,feses encer,kehilangan nafsu makan,mual,muntah,sakit kepala;hepatitis A,diare akut;hepatitis A;0.45595
batuk,demam;batuk,demam,kesulitan menelan,suara serak;rinosinusitis,faringitis;faringitis;0.5724
muntah,mual;bersendawa,mual,muntah,sakit kepala;maag,penyakit jantung koroner;maag;0.38111
kelelahan,kehilangan nafsu makan,pusing;demam,kehilangan nafsu makan,kelelahan,nyeri kepala,pusing;anemia,hepatitis A;hepatitis A;0.43122
mata berair,mata merah;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.35371
muntah,mual;mual,muntah,pusing,sembelit;migrain,demam tifoid;demam tifoid;0.32186
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,paru-paru terhambat,tubuh terasa sakit;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.44321
muntah,sakit kepala,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,rasa asam di mulut,sakit kepala;maag,diare akut;maag;0.49303
kelelahan,sesak napas,pusing;kelelahan,kulit pucat,lemas,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.59826
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung gatal,hidung tersumbat,mata berair;rintis alergi,infeksi saluran napas akut;rintis alergi;0.40502
muntah,mual;bercak merah dan tidak gatal pada kulit,mual,muntah,nyeri otot;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
muntah,mual;bercak merah dan tidak gatal pada kulit,mual,muntah,sakit kepala;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
kelelahan,sesak napas,pusing;kehilangan nafsu makan,kelelahan,kulit pucat,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.54246
batuk,hidung tersumbat,demam;batuk,bersin-bersin,demam,hidung tersumbat,tubuh terasa sakit;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,lemas,sesak napas;anemia,campak;anemia;0.48348
kelelahan,bersin-bersin;bersin-bersin,hidung tersumbat,kelelahan,sakit tenggorokan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
muntah,sakit kepala,mual;kembung,mual,muntah,perih di ulu hati,sakit kepala;maag,diare akut;maag;0.47934
muntah,nyeri otot,mual;demam tinggi di malam hari,diare,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,kelelahan,tubuh terasa sakit;rinosinusitis,infeksi saluran napas akut;infeksi saluran napas akut;0.46384
kelelahan,bersin-bersin;batuk,bersin-bersin,demam,kelelahan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
muntah,mual;bersendawa,mual,muntah,sakit kepala;maag,demam tifoid;maag;0.38111
kelelahan,demam;demam,kehilangan nafsu makan,kelelahan,nyeri kepala;hepatitis A,infeksi saluran napas akut;hepatitis A;0.43122
muntah,mual;kehilangan nafsu makan,kelelahan,mual,muntah;maag,hepatitis A;hepatitis A;0.37434
lemas,penglihatan kabur;kencing lebih sering pada malam hari,lemas,mudah haus,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
lemas,penglihatan kabur;kencing lebih sering pada malam hari,lemas,mudah lapar,penglihatan kabur;diabetes melitus,hipertensi;diabetes melitus;0.46296
kram perut,kehilangan nafsu makan;buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,sakit kepala;konstipasi/sembelit,diare akut;diare akut;0.38158
kelelahan,kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,muntah,nyeri kepala,pusing;anemia,hepatitis A;hepatitis A;0.3459
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.42515
mata berair,sensitif terhadap cahaya;demam tinggi,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,kulit kekuningan,nyeri kepala;campak,hepatitis A;hepatitis A;0.43122
muntah,mual;demam turun pada hari keempat tanpa obat,lemas,mual,muntah;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
muntah,mual;bersendawa,mual,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.42872
muntah,mual;kelelahan,mual,muntah,pusing;migrain,penyakit jantung koroner;penyakit jantung koroner;0.31699
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;migrain,hepatitis A;migrain;0.47599
mata berair,sensitif terhadap cahaya;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,kehilangan nafsu makan,mual;diare,kehilangan nafsu makan,mual,muntah,pusing;demam tifoid,diare akut;hepatitis A;0.37434
kelelahan,kehilangan nafsu makan;bersin-bersin,kehilangan nafsu makan,kelelahan,mata merah;campak,hepatitis A;campak;0.38158
muntah,mual;demam,kram perut,mual,muntah;migrain,diare akut;hepatitis A;0.35232
muntah,sakit kepala,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.46224
muntah,sakit kepala,mual;demam tinggi,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
batuk,sakit tenggorokan,demam;batuk,bintik-bintik pada amandel,demam,sakit kepala,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
kelelahan,bersin-bersin;bersin-bersin,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,infeksi saluran napas akut;campak;0.38158
muntah,sakit kepala,mual;bercak merah dan tidak gatal pada kulit,demam tinggi,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
batuk,sakit tenggorokan,demam;batuk,demam,pembengkakan kelenjar getah bening di leher,sakit kepala,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
nyeri kepala,demam;demam,kehilangan nafsu makan,muntah,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.43122
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;migrain,demam tifoid;migrain;0.47599
batuk,hidung tersumbat,demam;batuk,demam,hidung berair,hidung tersumbat,sakit tenggorokan;rinosinusitis,infeksi saluran napas akut;faringitis;0.54389
batuk,sakit tenggorokan,demam;batuk,demam,kelelahan,paru-paru terhambat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
muntah,kehilangan nafsu makan,mual;feses encer,kehilangan nafsu makan,mual,muntah,sakit kepala;demam tifoid,diare akut;diare akut;0.37816
muntah,nyeri otot,mual;mual,muntah,nyeri kepala,nyeri otot,pusing;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.31132
batuk,demam;batuk,demam,hidung tersumbat,tercium bau tidak sedap jika menunduk;rinosinusitis,faringitis;rinosinusitis;0.45029
muntah,kehilangan nafsu makan,mual;demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah,nyeri otot;demam tifoid,diare akut;demam tifoid;0.35755
kram perut,kehilangan nafsu makan;dehidrasi,kehilangan nafsu makan,kram perut,sakit kepala;konstipasi/sembelit,diare akut;diare akut;0.34292
mata berair,bersin-bersin;bersin-bersin,mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.33577
kelelahan,kehilangan nafsu makan;bersin-bersin,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,hepatitis A;campak;0.38158
muntah,sakit kepala,mual;dehidrasi,kram perut,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.38824
muntah,mual;demam tinggi di malam hari,diare,mual,muntah;maag,demam tifoid;demam tifoid;0.37837
mata berair,mata merah;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,demam tinggi,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.40631
muntah,mual;kehilangan nafsu makan,mual,muntah,nyeri kepala;migrain,hepatitis A;hepatitis A;0.37434
muntah,nyeri otot,mual;demam tinggi,mual,muntah,nyeri otot,nyeri untuk melirik;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.46224
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,nyeri wajah,tercium bau tidak sedap jika menunduk;rinosinusitis,infeksi saluran napas akut;rinosinusitis;0.54507
muntah,demam,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,demam,kehilangan nafsu makan,mual,muntah,sakit kepala;hepatitis A,diare akut;hepatitis A;0.45595
kelelahan,bersin-bersin;bersin-bersin,hidung berair,kelelahan,sakit tenggorokan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
muntah,mual;buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah;penyakit jantung koroner,diare akut;diare akut;0.36921
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,mata bengkak,mata gatal;rintis alergi,infeksi saluran napas akut;rintis alergi;0.44108
muntah,nyeri otot,mual;kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,kulit kekuningan,mual;campak,hepatitis A;hepatitis A;0.45595
mata berair,sensitif terhadap cahaya;mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,mual;demam,feses encer,mual,muntah;migrain,diare akut;diare akut;0.36921
muntah,mual;dehidrasi,mual,muntah,sakit kepala;penyakit jantung koroner,diare akut;maag;0.31124
muntah,sakit kepala,mual;buang air besar lebih dari 2 kali sehari,feses encer,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.44726
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung gatal,hidung tersumbat,mata gatal;rintis alergi,infeksi saluran napas akut;rintis alergi;0.40502
lemas,penglihatan kabur;lemas,mudah lapar,penglihatan kabur,penurunan berat badan;diabetes melitus,hipertensi;diabetes melitus;0.46296
muntah,mual;bercak merah dan tidak gatal pada kulit,lemas,mual,muntah;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.35882
kram perut,kehilangan nafsu makan;jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kembung,kram perut;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.41116
muntah,mual;mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam;maag,hepatitis A;maag;0.40108
mata berair,mata merah;kelelahan,mata berair,mata merah,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;keratitis akut;0.38752
muntah,mual;demam,kram perut,mual,muntah;penyakit jantung koroner,diare akut;hepatitis A;0.35232
lemas,detak jantung tak teratur,sesak napas;detak jantung tak teratur,lemas,riwayat konsumsi obat antihipertensi,sakit kepala belakang,sesak napas;anemia,hipertensi;hipertensi;0.62733
muntah,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,mual,muntah;demam tifoid,diare akut;diare akut;0.42423
muntah,nyeri otot,mual;mual,muntah,nyeri otot,nyeri untuk melirik,sakit kepala;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.40019
muntah,mual;demam tinggi,demam turun pada hari keempat tanpa obat,mual,muntah;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.44644
mata berair,sensitif terhadap cahaya;bersin-bersin,mata berair,mata merah,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
muntah,mual;mual,muntah,pusing,sesak napas;migrain,penyakit jantung koroner;penyakit jantung koroner;0.38529
kelelahan,demam;demam,hidung berair,hidung tersumbat,kelelahan;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
muntah,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,kram perut,mual,muntah;demam tifoid,diare akut;hepatitis A;0.45595
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,demam,hidung berair,hidung tersumbat,sakit tenggorokan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
muntah,mual;mual,muntah,nyeri otot,nyeri untuk melirik;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
mata berair,bersin-bersin;bersin-bersin,hidung gatal,mata bengkak,mata berair;campak,rintis alergi;rintis alergi;0.44108
muntah,mual;kembung,mual,muntah,perih di ulu hati;maag,migrain;maag;0.4473
nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;diare,kehilangan nafsu makan,mual,muntah,nyeri kepala,pusing,sembelit;hepatitis A,demam tifoid;demam tifoid;0.48858
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,perih di ulu hati;maag,penyakit jantung koroner;maag;0.43824
muntah,mual;kelelahan,kulit kekuningan,mual,muntah;maag,hepatitis A;hepatitis A;0.40413
muntah,mual;lemas,mual,muntah,nyeri untuk melirik;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
muntah,mual;demam,kehilangan nafsu makan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.45595
muntah,mual;mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam;maag,migrain;maag;0.45636
mata berair,mata merah;demam tinggi,kehilangan nafsu makan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.40631
muntah,demam,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,kulit kekuningan,mual,muntah,pusing;hepatitis A,diare akut;hepatitis A;0.59958
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,demam,hidung berair,hidung tersumbat,kelelahan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;campak,hepatitis A;anemia;0.29136
kelelahan,demam;batuk,demam,kelelahan,tubuh terasa sakit;hepatitis A,infeksi saluran napas akut;faringitis;0.40136
demam,nyeri bagian telinga,riwayat hidung berair sebelumnya,gangguan pendengaran;demam,gangguan pendengaran,nyeri bagian telinga,rasa penuh di bagian dalam telinga,riwayat hidung berair sebelumnya,tidak bisa tidur / insomnia;otitis media efusi,otitis media akut;otitis media efusi;0.63398
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.42872
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,muntah,pusing;campak,hepatitis A;anemia;0.35435
kelelahan,muntah,mual,pusing;kelelahan,mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis,sesak napas;penyakit jantung koroner,hepatitis A;penyakit jantung koroner;0.56818
batuk,sakit tenggorokan,demam;batuk,demam,hidung tersumbat,kelelahan,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
mata berair,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,demam tinggi,mata berair;campak,rintis alergi;campak;0.38158
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,sesak napas;migrain,penyakit jantung koroner;penyakit jantung koroner;0.47749
muntah,mual;kembung,mual,muntah,sakit kepala;maag,migrain;maag;0.39109
muntah,sakit kepala,mual;mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam berdarah dengue;maag;0.4358
muntah,mual;mual,muntah,nyeri otot,nyeri untuk melirik;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.35882
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,kelelahan,sakit tenggorokan;rinosinusitis,infeksi saluran napas akut;faringitis;0.54389
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,paru-paru terhambat,sakit tenggorokan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.44321
kram perut,sakit perut,kembung;kehilangan nafsu makan,kembung,kram perut,sakit perut,tinja keras;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.45857
mata berair,sensitif terhadap cahaya;bersin-bersin,demam tinggi,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
mata berair,mata merah;bersin-bersin,kehilangan nafsu makan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.38158
muntah,mual;kelelahan,mual,muntah,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.41944
muntah,kehilangan nafsu makan,mual;diare,kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah;demam tifoid,diare akut;demam tifoid;0.41109
muntah,sakit kepala,mual;feses encer,kehilangan nafsu makan,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.37816
kelelahan,kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,kulit kekuningan,muntah,pusing;anemia,hepatitis A;hepatitis A;0.47672
muntah,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,demam,kehilangan nafsu makan,mual,muntah;demam tifoid,diare akut;hepatitis A;0.45595
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mual,nyeri kepala;campak,hepatitis A;hepatitis A;0.37434
muntah,mual;bersendawa,mual,muntah,rasa asam di mulut;maag,penyakit jantung koroner;maag;0.38111
muntah,mual;mual,muntah,nyeri otot,nyeri untuk melirik;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
muntah,mual,pusing;diare,mual,muntah,pusing,sembelit;penyakit jantung koroner,demam tifoid;demam tifoid;0.41109
muntah,sakit kepala,mual;kembung,mual,muntah,rasa asam di mulut,sakit kepala;maag,diare akut;maag;0.42639
mata berair,sensitif terhadap cahaya;demam tinggi,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,keratitis akut;campak;0.40631
kelelahan,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kelelahan,sensitif terhadap cahaya;campak,infeksi saluran napas akut;campak;0.30427
batuk,sakit tenggorokan,demam;batuk,demam,pembengkakan kelenjar getah bening di leher,sakit saat menelan,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
muntah,nyeri otot,mual;diare,mual,muntah,nyeri otot,pusing;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
kram perut,sakit perut,kembung;jarang buang air besar dari intensitas biasanya,kembung,kram perut,mengeden saat buang air besar,sakit perut;konstipasi/sembelit,irritable bowel syndrome;konstipasi/sembelit;0.55801
hidung tersumbat,hidung berair,bersin-bersin;batuk,bersin-bersin,demam,hidung berair,hidung tersumbat;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.55245
kelelahan,kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,mual,muntah,pusing;anemia,hepatitis A;hepatitis A;0.42439
muntah,sakit kepala,mual;kembung,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,sakit kepala;maag,diare akut;maag;0.45287
mata berair,bersin-bersin;bersin-bersin,hidung tersumbat,mata berair,mata gatal;campak,rintis alergi;rintis alergi;0.40502
kehilangan nafsu makan,pusing;diare,kehilangan nafsu makan,muntah,pusing;anemia,demam tifoid;demam tifoid;0.29237
muntah,sakit kepala,mual;dehidrasi,demam,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.376
muntah,nyeri otot,mual;demam turun pada hari keempat tanpa obat,lemas,mual,muntah,nyeri otot;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.4224
demam,nyeri bagian telinga,gangguan pendengaran;demam,gangguan pendengaran,nyeri bagian telinga,rasa penuh di bagian dalam telinga,tidak bisa tidur / insomnia;otitis media efusi,otitis media supuratif kronik;otitis media efusi;0.55555
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,keluar lendir dari hidung,tidak bisa atau kurang bisa mencium bau;rinosinusitis,infeksi saluran napas akut;rinosinusitis;0.52687
muntah,mual;kembung,mual,muntah,sakit kepala;maag,demam tifoid;maag;0.39109
batuk,demam;batuk,bintik-bintik pada amandel,demam,napas bau;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.43667
batuk,sakit tenggorokan,demam;batuk,demam,napas bau,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
muntah,mual;mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,hepatitis A;maag;0.40108
muntah,demam,kehilangan nafsu makan,mual;demam,kehilangan nafsu makan,kelelahan,kulit kekuningan,mual,muntah;hepatitis A,diare akut;hepatitis A;0.59958
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.42515
kelelahan,muntah,mual,pusing;kelelahan,mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing,sesak napas;penyakit jantung koroner,hepatitis A;penyakit jantung koroner;0.56818
kelelahan,bersin-bersin;bersin-bersin,kelelahan,sakit tenggorokan,tubuh terasa sakit;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.28696
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;migrain,penyakit jantung koroner;migrain;0.47599
muntah,mual;feses encer,kehilangan nafsu makan,mual,muntah;migrain,diare akut;diare akut;0.3321
kelelahan,demam;bersin-bersin,demam,kelelahan,paru-paru terhambat;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
muntah,mual;mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis;maag,penyakit jantung koroner;penyakit jantung koroner;0.41944
kelelahan,sesak napas,pusing;kelelahan,nyeri dada kiri luas dan tiba-tiba,pusing,riwayat kolesterol tinggi / kencing manis,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.59625
kelelahan,sesak napas,pusing;kelelahan,mual,muntah,pusing,sesak napas;anemia,penyakit jantung koroner;penyakit jantung koroner;0.44117
kelelahan,kehilangan nafsu makan;bersin-bersin,kehilangan nafsu makan,kelelahan,mata berair;campak,hepatitis A;campak;0.30427
keluar cairan selain bening,demam,nyeri bagian telinga,gangguan pendengaran;demam,gangguan keseimbangan,gangguan pendengaran,keluar cairan berulang kali,keluar cairan selain bening,nyeri bagian telinga;otitis media supuratif kronik,otitis media akut;otitis media supuratif kronik;0.66811
muntah,sakit kepala,mual;bercak merah dan tidak gatal pada kulit,demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
muntah,nyeri otot,mual;lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,nyeri otot;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
muntah,sakit kepala,mual;mual,muntah,perih di ulu hati,rasa asam di mulut,sakit kepala;maag,diare akut;maag;0.4452
muntah,sakit kepala,mual;demam tinggi,lemas,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.4224
hidung tersumbat,hidung berair,bersin-bersin;batuk,bersin-bersin,hidung berair,hidung tersumbat,paru-paru terhambat;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
